,價格,烘焙項目,總烘焙時間,總鍋數,豆子種類
15232,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15233,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15234,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15235,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15236,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15237,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15238,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15239,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15240,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15241,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15242,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15243,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15244,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15245,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15246,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15247,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15248,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15249,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15250,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15251,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15252,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15253,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15254,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15255,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15256,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15257,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15258,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15259,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15260,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15261,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15262,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15263,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15264,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15265,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15266,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15267,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15268,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15269,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15270,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15271,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15272,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15273,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15274,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15275,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15276,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15277,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15278,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15279,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15280,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15281,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15282,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15283,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15284,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15285,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15286,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15287,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15288,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15289,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15290,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15291,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15292,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15293,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15294,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15295,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15296,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15297,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15298,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15299,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15300,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15301,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15302,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15303,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15304,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15305,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15306,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15307,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15308,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15309,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15310,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15311,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15312,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15313,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15314,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15315,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15316,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15317,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15318,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15319,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15320,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15321,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15322,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15323,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15324,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15325,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15326,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15327,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15328,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15329,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15330,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15331,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15332,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15333,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15334,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15335,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15336,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15337,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15338,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15339,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15340,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15341,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15342,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15343,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15344,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15345,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15346,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15347,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15348,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15349,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15350,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15351,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15352,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15353,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15354,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15355,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15356,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15357,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15358,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15359,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15360,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15361,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15362,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15363,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15364,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15365,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15366,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15367,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15368,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15369,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15370,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15371,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15372,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15373,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15374,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15375,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15376,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15377,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15378,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15379,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15380,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15381,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15382,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15383,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15384,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15385,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15386,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15387,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15388,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15389,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15390,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15391,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15392,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15393,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15394,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15395,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15396,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15397,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15398,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15399,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15400,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15401,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15402,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15403,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15404,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15405,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15406,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15407,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15408,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15409,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15410,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15411,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15412,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15413,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15414,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15415,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15416,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15417,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15418,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15419,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15420,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15421,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15422,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15423,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15424,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15425,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15426,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15427,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15428,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15429,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15430,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15431,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15432,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15433,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15434,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15435,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15436,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15437,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15438,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15439,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15440,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15441,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15442,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15443,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15444,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
15445,1980,"Counter({'衣索匹亞': 3, '哥斯大黎加': 2})",84,5,"{'衣索匹亞', '哥斯大黎加'}"
